,Unnamed: 0,prop_name,completion_year,rent,rent_type,region,district,property_type,rooms,parking,bathroom,size,furnished_rate,facilities_rate,count
15714,15714,D'Sara Sentral Serviced Residence,2018.0,1000,room,Selangor,Sungai Buloh,Service Residence,1,1.0,1.0,504.0,1.0,8.0,18.0
15715,15715,Laguna Biru,,750,house,Selangor,Rawang,Apartment,3,1.0,2.0,900.0,0.0,5.0,29.0
15716,15716,Solstice @ Pan'gaea,2016.0,1100,room,Selangor,Cyberjaya,Condominium,1,1.0,1.0,450.0,2.0,12.0,31.0
15717,15717,Arte @ Subang West,2016.0,2000,house,Selangor,Shah Alam,Condominium,3,,2.0,1050.0,1.0,5.0,7.0
15718,15718,,,1100,house,Selangor,Bangi,Apartment,3,2.0,2.0,1017.0,1.0,8.0,
15719,15719,,,1000,house,Selangor,Bangi,Apartment,3,2.0,2.0,956.0,1.0,9.0,
15720,15720,,,1000,house,Selangor,Bangi,Condominium,7,2.0,6.0,3048.0,2.0,8.0,
15721,15721,,,1000,house,Selangor,Bangi,Apartment,3,2.0,2.0,956.0,1.0,7.0,
15722,15722,,,1100,house,Selangor,Bangi,Apartment,3,2.0,2.0,1017.0,1.0,8.0,
15723,15723,,,1500,house,Selangor,Bangi,Apartment,3,2.0,2.0,956.0,1.0,7.0,
15724,15724,The Trees Damansara,2020.0,2300,house,Selangor,Damansara Perdana,Condominium,3,2.0,2.0,1025.0,1.0,10.0,35.0
15725,15725,Centrestage Designer Suite,,1200,room,Selangor,Petaling Jaya,Service Residence,1,,1.0,301.0,2.0,10.0,24.0
15726,15726,Tropicana Aman 1 Ã¢ÂÂ Tropicana Urban Homes,2020.0,1199,house,Selangor,Kuala Langat,Condominium,3,,2.0,870.0,1.0,9.0,29.0
15727,15727,Laguna Biru,,900,house,Selangor,Rawang,Apartment,3,1.0,2.0,850.0,1.0,5.0,29.0
15728,15728,Selayang Point,2008.0,1600,house,Selangor,Selayang,Condominium,3,1.0,2.0,1011.0,1.0,7.0,25.0
15729,15729,Palm Spring @ Damansara,2005.0,1500,house,Selangor,Kota Damansara,Condominium,3,,2.0,936.0,2.0,,20.0
15730,15730,Residensi Kajang Utama,2019.0,1000,house,Selangor,Kajang,Apartment,3,2.0,2.0,1050.0,0.0,13.0,14.0
15731,15731,Suria Jaya,,900,house,Selangor,Shah Alam,Apartment,2,1.0,2.0,430.0,1.0,7.0,34.0
15732,15732,Apartment Kelisa Ria,,550,house,Selangor,Kajang,Apartment,3,1.0,2.0,650.0,0.0,2.0,3.0
15733,15733,Koi Kinrara,,1000,house,Selangor,Puchong,Condominium,2,1.0,2.0,908.0,1.0,14.0,29.0
15734,15734,Casa Subang,2005.0,1600,house,Selangor,Subang Jaya,Service Residence,4,,3.0,1065.0,1.0,8.0,12.0
15735,15735,Residensi Bistaria,2013.0,1300,house,Selangor,Ampang,Condominium,3,1.0,2.0,850.0,1.0,8.0,8.0
15736,15736,Residensi Bistaria,2013.0,1200,house,Selangor,Ampang,Condominium,3,1.0,2.0,850.0,0.0,6.0,8.0
15737,15737,Suria Putra,2018.0,2000,house,Selangor,Sungai Buloh,Service Residence,2,2.0,2.0,881.0,2.0,6.0,5.0
15738,15738,Kedidi Apartment,,1500,house,Selangor,Ampang,Apartment,3,,2.0,900.0,0.0,1.0,2.0
15739,15739,Flat Taman Bukit Segar,,850,house,Selangor,Cheras,Flat,3,,1.0,710.0,1.0,3.0,3.0
15740,15740,Megah Rise,,3990,house,Selangor,Petaling Jaya,Service Residence,3,,2.0,1215.0,1.0,12.0,2.0
15741,15741,Anggerik Villa 2 Apartment,,1100,house,Selangor,Semenyih,Apartment,3,1.0,2.0,1066.0,1.0,4.0,9.0
15742,15742,Mahkota Garden Residence Condominium,,1380,house,Selangor,Bandar Mahkota Cheras,Condominium,3,2.0,2.0,1164.0,1.0,14.0,44.0
15743,15743,Vista Indah,,1400,house,Selangor,Klang,Apartment,3,,2.0,1100.0,1.0,2.0,2.0
15744,15744,Residensi Medan,,1300,house,Selangor,Petaling Jaya,Apartment,3,2.0,2.0,850.0,1.0,,10.0
15745,15745,The Armanna @ Kemuning Prima,,2000,house,Selangor,Shah Alam,Condominium,3,,2.0,1023.0,0.0,,6.0
15746,15746,Taman Asa Jaya,,400,house,Selangor,Kajang,Flat,2,,1.0,603.0,0.0,,2.0
15747,15747,Isola,2021.0,4500,house,Selangor,Subang Jaya,Condominium,4,2.0,4.0,1927.0,2.0,10.0,4.0
15748,15748,Apartment Putra 1,,1250,house,Selangor,Kajang,Apartment,3,2.0,2.0,1050.0,1.0,9.0,7.0
15749,15749,Taman Kajang Sentral,,1500,house,Selangor,Kajang,Apartment,4,,3.0,1593.0,0.0,,2.0
15750,15750,Taman Bukit Mewah (Kajang),,550,house,Selangor,Kajang,Flat,3,,2.0,667.0,0.0,,7.0
15751,15751,The Arc @ Cyberjaya,,1500,house,Selangor,Cyberjaya,Service Residence,3,1.0,2.0,850.0,2.0,8.0,29.0
15752,15752,Residensi Aman,2020.0,850,house,Selangor,Semenyih,Condominium,3,2.0,2.0,860.0,1.0,7.0,12.0
15753,15753,Pangsapuri Seruling,,1600,house,Selangor,Bandar Bukit Raja,Apartment,3,,2.0,900.0,1.0,4.0,9.0
15754,15754,Taman Bukit Mewah (Kajang),,45000,house,Selangor,Kajang,Flat,2,,1.0,603.0,0.0,,7.0
15755,15755,,,1100,house,Selangor,Semenyih,Apartment,3,2.0,2.0,900.0,1.0,9.0,
15756,15756,Gravit8,2018.0,1600,house,Selangor,Port Klang,Service Residence,3,2.0,2.0,890.0,1.0,8.0,61.0
15757,15757,MKH Boulevard,2022.0,1300,room,Selangor,Kajang,Service Residence,1,1.0,1.0,575.0,2.0,8.0,5.0
15758,15758,Taman Bukit Mewah (Kajang),,400,house,Selangor,Kajang,Flat,2,,1.0,602.0,0.0,,7.0
15759,15759,Sri Alam,2004.0,2300,house,Selangor,Shah Alam,Condominium,4,,3.0,1714.0,2.0,7.0,10.0
15760,15760,Pangsapuri Damai Mewah A,,550,house,Selangor,Kajang,Apartment,3,,2.0,657.0,0.0,3.0,6.0
15761,15761,,,450,house,Selangor,Semenyih,Flat,3,,2.0,650.0,0.0,,
15762,15762,,,850,house,Selangor,Kajang,Condominium,3,2.0,2.0,850.0,1.0,4.0,
15763,15763,,,1300,house,Selangor,Semenyih,Apartment,3,2.0,2.0,800.0,2.0,9.0,
15764,15764,Harmoni @ Eco Majestic,2019.0,950,house,Selangor,Semenyih,Apartment,3,2.0,2.0,900.0,1.0,5.0,26.0
15765,15765,,,85,,Selangor,Seri Kembangan,Soho,,1.0,,761.0,,1.0,
15766,15766,Idaman Residensi Selangorku,,1300,house,Selangor,Cyberjaya,Apartment,3,,2.0,1000.0,0.0,8.0,25.0
15767,15767,De Cendana,,850,house,Selangor,Setia Alam,Apartment,3,1.0,3.0,2.0,1.0,6.0,4.0
15768,15768,ATWATER @ Petaling Jaya,2022.0,2800,house,Selangor,Petaling Jaya,Condominium,2,2.0,1.0,703.0,2.0,,3.0
15769,15769,City Garden Palm Villa,,1550,house,Selangor,Ampang,Condominium,3,1.0,2.0,1200.0,1.0,5.0,2.0
15770,15770,"Lavender Residence, Bandar Sungai Long",2018.0,1300,house,Selangor,Cheras,Condominium,3,,2.0,1080.0,0.0,6.0,7.0
15771,15771,PKNS Flat Seksyen 6,,800,house,Selangor,Shah Alam,Flat,2,,1.0,600.0,0.0,,3.0
15772,15772,Anggerik Villa 2 Apartment,,850,house,Selangor,Semenyih,Apartment,2,2.0,2.0,1063.0,1.0,3.0,9.0
15773,15773,Juta Mines,2005.0,1000,house,Selangor,Seri Kembangan,Condominium,3,1.0,2.0,901.0,1.0,8.0,21.0
15774,15774,B11 Parkland Residence,,1400,room,Selangor,Cheras,Condominium,1,1.0,1.0,550.0,1.0,12.0,7.0
15775,15775,Pandora Serviced Residence,2017.0,1200,room,Selangor,Shah Alam,Service Residence,1,1.0,1.0,570.0,0.0,6.0,9.0
15776,15776,D'casa Condominium,,290000,house,Selangor,Ampang,Condominium,3,,2.0,950.0,0.0,6.0,3.0
15777,15777,Pearl Avenue,2013.0,1300,house,Selangor,Kajang,Condominium,3,2.0,2.0,1101.0,2.0,7.0,14.0
15778,15778,Residensi Zamrud @ Kajang,2019.0,1000,house,Selangor,Kajang,Condominium,3,2.0,2.0,1023.0,1.0,11.0,27.0
15779,15779,Pearl Avenue,2013.0,1200,house,Selangor,Kajang,Condominium,3,,2.0,1101.0,1.0,7.0,14.0
15780,15780,Aster Residence Cheras,2021.0,2200,house,Selangor,360,Service Residence,2,1.0,2.0,650.0,2.0,9.0,1.0
15781,15781,Tropicana Aman 1 Ã¢ÂÂ Tropicana Urban Homes,2020.0,1700,house,Selangor,Kuala Langat,Condominium,3,,2.0,870.0,2.0,9.0,29.0
15782,15782,Azaria Apartments,,1200,house,Selangor,Klang,Apartment,3,,2.0,850.0,0.0,4.0,14.0
15783,15783,Villa Duta,,1200,house,Selangor,Ampang,Condominium,3,1.0,2.0,1250.0,1.0,8.0,6.0
15784,15784,DK Impian,2021.0,1100,room,Selangor,Shah Alam,Condominium,1,,1.0,500.0,2.0,9.0,5.0
15785,15785,Cristal Serin Residence,2012.0,1550,house,Selangor,Cyberjaya,Condominium,3,2.0,2.0,1305.0,1.0,11.0,4.0
15786,15786,Suria Jaya,,1000,house,Selangor,Shah Alam,Apartment,2,1.0,2.0,435.0,0.0,9.0,34.0
15787,15787,Banjaria Court,2010.0,1700,house,Selangor,Batu Caves,Condominium,3,1.0,2.0,991.0,2.0,8.0,13.0
15788,15788,Centrus SoHo 1 @ Cyberjaya,2015.0,1049,room,Selangor,Cyberjaya,Condominium,1,,1.0,450.0,2.0,6.0,23.0
15789,15789,Suria Residence,,1600,room,Selangor,Bukit Jelutong,Service Residence,1,1.0,1.0,650.0,1.0,10.0,12.0
15790,15790,Kristal Heights (Shah Alam),2006.0,1600,house,Selangor,Shah Alam,Condominium,3,2.0,2.0,1003.0,2.0,8.0,6.0
15791,15791,Traders Garden @ Cheras Selatan,2022.0,2800,house,Selangor,Cheras,Service Residence,4,3.0,2.0,859.0,2.0,7.0,23.0
15792,15792,Villa Park,,1000,house,Selangor,Seri Kembangan,Condominium,3,1.0,2.0,1101.0,1.0,13.0,12.0
15793,15793,Mahkota Garden Residence Condominium,,1400,house,Selangor,Bandar Mahkota Cheras,Condominium,4,2.0,2.0,1400.0,1.0,14.0,44.0
15794,15794,Villa Park,,1300,house,Selangor,Seri Kembangan,Condominium,3,1.0,2.0,1202.0,2.0,14.0,12.0
15795,15795,Taman Sri Manja,,800,house,Selangor,Petaling Jaya,Apartment,3,,1.0,750.0,0.0,3.0,2.0
15796,15796,Suria Permai,,1150,house,Selangor,Seri Kembangan,Apartment,3,1.0,2.0,850.0,2.0,14.0,44.0
15797,15797,Symphony Tower,2018.0,1200,room,Selangor,Balakong,Service Residence,1,1.0,1.0,500.0,2.0,10.0,36.0
15798,15798,GM Residence Remia,,1700,house,Selangor,Klang,Service Residence,3,2.0,2.0,850.0,1.0,1.0,22.0
15799,15799,GM Residence Remia,,2500,house,Selangor,Klang,Service Residence,3,,2.0,815.0,2.0,10.0,22.0
15800,15800,Arte Plus Jalan Ampang,2018.0,1650,house,Selangor,639,Service Residence,2,1.0,2.0,800.0,2.0,7.0,48.0
15801,15801,The Domain @ NeoCyber,2009.0,900,room,Selangor,Cyberjaya,Service Residence,1,1.0,2.0,600.0,2.0,4.0,16.0
15802,15802,The Domain @ NeoCyber,2009.0,950,room,Selangor,Cyberjaya,Service Residence,1,1.0,1.0,600.0,2.0,4.0,16.0
15803,15803,Vertex Tower @ CyberSquare,2022.0,1700,house,Selangor,Cyberjaya,Service Residence,2,1.0,2.0,840.0,2.0,8.0,18.0
15804,15804,"Oxford Tower, Garden Plaza",,1200,house,Selangor,Cyberjaya,Apartment,3,1.0,2.0,500.0,2.0,10.0,5.0
15805,15805,Bell Suites,,700,room,Selangor,Sepang,Condominium,1,1.0,1.0,450.0,0.0,10.0,31.0
15806,15806,Bandar Teknologi Kajang Flat,,430,house,Selangor,Semenyih,Flat,2,2.0,1.0,500.0,0.0,4.0,5.0
15807,15807,Vertex Tower @ CyberSquare,2022.0,1700,house,Selangor,Cyberjaya,Service Residence,2,1.0,2.0,880.0,2.0,9.0,18.0
15808,15808,Taman Sri Murni Fasa 1,,800,house,Selangor,Selayang,Condominium,3,,2.0,776.0,0.0,4.0,1.0
15809,15809,,,700,house,Selangor,Cheras,Apartment,3,,1.0,800.0,1.0,,
15810,15810,Desaminium Rimba,2005.0,1200,house,Selangor,Seri Kembangan,Condominium,5,1.0,3.0,1050.0,1.0,9.0,8.0
15811,15811,Tiara ParkHomes,2013.0,1200,house,Selangor,Kajang,Condominium,3,2.0,2.0,900.0,1.0,4.0,3.0
15812,15812,Putra Permai Block C,,950,house,Selangor,Seri Kembangan,Apartment,3,1.0,2.0,905.0,0.0,5.0,4.0
15813,15813,Pangsapuri Danau Bayu,,1200,house,Selangor,Sungai Buloh,Apartment,3,,2.0,764.0,1.0,,1.0
15814,15814,Apartment Flora,,780,house,Selangor,Balakong,Apartment,3,1.0,2.0,800.0,0.0,,1.0
15815,15815,Pelangi Damansara,2003.0,900,house,Selangor,Kota Damansara,Apartment,3,1.0,2.0,750.0,0.0,4.0,5.0
15816,15816,Azalea Court,,500,house,Selangor,Rawang,Flat,3,2.0,2.0,1000.0,0.0,1.0,4.0
15817,15817,Green Acre Park,2001.0,1100,house,Selangor,Kajang,Condominium,3,1.0,2.0,1020.0,0.0,8.0,29.0
15818,15818,Gravit8,2018.0,1400,house,Selangor,Port Klang,Service Residence,2,1.0,1.0,850.0,1.0,,61.0
15819,15819,Menara U2,2014.0,450,house,Selangor,Shah Alam,Service Residence,2,,1.0,450.0,2.0,6.0,22.0
15820,15820,Menara U2,2014.0,290,house,Selangor,Shah Alam,Service Residence,2,1.0,1.0,450.0,2.0,6.0,22.0
15821,15821,Flat PKNS Seksyen 7 Shah Alam,,1100,house,Selangor,Shah Alam,Apartment,3,,1.0,750.0,1.0,1.0,2.0
15822,15822,Suriamas,2004.0,2000,house,Selangor,Bandar Sunway,Condominium,4,2.0,2.0,1300.0,2.0,11.0,10.0
15823,15823,Pangsapuri Akasia (Bandar Botanic),,1200,house,Selangor,Klang,Apartment,3,1.0,2.0,750.0,2.0,1.0,11.0
15824,15824,Taman Intan Baiduri Shop Apartment,,650,house,Selangor,Selayang,Apartment,3,,1.0,678.0,0.0,,1.0
15825,15825,Pangsapuri Melati,,700,house,Selangor,Shah Alam,Flat,3,1.0,2.0,650.0,0.0,2.0,3.0
15826,15826,,,700,house,Selangor,Batu Caves,Apartment,3,,1.0,750.0,1.0,,
15827,15827,Pangsapuri Salvia,,1400,house,Selangor,Kota Damansara,Condominium,3,1.0,2.0,900.0,1.0,5.0,13.0
15828,15828,Vista Pinggiran,2004.0,1050,house,Selangor,Seri Kembangan,Apartment,3,1.0,1.0,815.0,1.0,7.0,18.0
15829,15829,Sri Pandan,,1800,house,Selangor,Ampang,Condominium,3,,2.0,1000.0,2.0,7.0,3.0
15830,15830,Hyve,,1200,room,Selangor,Cyberjaya,Condominium,1,1.0,1.0,450.0,2.0,11.0,25.0
15831,15831,Sri Angkasa Apartment (Shah Alam),,1300,house,Selangor,Shah Alam,Apartment,3,1.0,2.0,1000.0,0.0,3.0,2.0
15832,15832,Mutiara Ville @ Cyberjaya,2013.0,999,room,Selangor,Cyberjaya,Condominium,1,1.0,1.0,500.0,2.0,9.0,72.0
15833,15833,Zeva @ Equine South,,950,room,Selangor,Seri Kembangan,Service Residence,1,1.0,1.0,454.0,1.0,11.0,14.0
15834,15834,I Residence @ Kota Damansara,,2500,house,Selangor,Kota Damansara,Service Residence,3,,2.0,1260.0,2.0,,29.0
15835,15835,Kenanga Apartment (Taman Bunga Raya) (Rawang),,400,house,Selangor,Rawang,Apartment,3,3.0,2.0,800.0,1.0,3.0,1.0
15836,15836,Canopy Hills,2022.0,1200,house,Selangor,Kajang,Condominium,2,1.0,1.0,600.0,1.0,10.0,69.0
15837,15837,Taman Medan Jaya Apartment,,900,house,Selangor,Petaling Jaya,Apartment,3,,2.0,800.0,1.0,1.0,6.0
15838,15838,Suria Permai,,850,house,Selangor,Seri Kembangan,Apartment,3,1.0,2.0,850.0,1.0,14.0,44.0
15839,15839,Third Avenue,2018.0,1800,house,Selangor,Cyberjaya,Apartment,2,2.0,2.0,780.0,2.0,9.0,29.0
15840,15840,The Domain @ NeoCyber,2009.0,950,house,Selangor,Cyberjaya,Condominium,2,1.0,1.0,450.0,2.0,7.0,3.0
15841,15841,Idaman Residensi Selangorku,,1198,house,Selangor,Cyberjaya,Apartment,3,2.0,2.0,1000.0,1.0,6.0,25.0
15842,15842,CyberSquare SOHO,2017.0,1000,room,Selangor,Cyberjaya,Condominium,1,1.0,1.0,450.0,2.0,8.0,29.0
15843,15843,KU Suites,2015.0,1800,house,Selangor,Shah Alam,Service Residence,3,,2.0,1151.0,2.0,7.0,6.0
15844,15844,Lakefront Homes @ Cyberjaya,2021.0,1700,house,Selangor,Cyberjaya,Condominium,3,2.0,2.0,1010.0,1.0,,104.0
15845,15845,SOLSTICE,,1099,room,Selangor,Cyberjaya,Service Residence,1,1.0,1.0,450.0,2.0,,1.0
15846,15846,Dreamcity,2017.0,1800,room,Selangor,Seri Kembangan,Condominium,1,1.0,1.0,550.0,2.0,8.0,3.0
15847,15847,The Arc @ Cyberjaya,,1350,house,Selangor,Cyberjaya,Condominium,3,1.0,2.0,1000.0,1.0,8.0,5.0
15848,15848,BSP21,2018.0,1800,house,Selangor,Jenjarom,Service Residence,3,2.0,2.0,1257.0,2.0,12.0,17.0
15849,15849,Suria Jelutong,2014.0,1500,house,Selangor,Shah Alam,Service Residence,2,4.0,1.0,818.0,1.0,8.0,6.0
15850,15850,Sentrovue,2018.0,1100,house,Selangor,Puncak Alam,Service Residence,3,,2.0,842.0,0.0,7.0,20.0
15851,15851,I Residence @ Kota Damansara,,2500,house,Selangor,Kota Damansara,Service Residence,3,2.0,2.0,1260.0,2.0,9.0,29.0
15852,15852,Residensi Aman,2020.0,1100,house,Selangor,Semenyih,Condominium,3,2.0,2.0,895.0,0.0,,12.0
15853,15853,I Residence @ Kota Damansara,,2500,house,Selangor,Kota Damansara,Service Residence,3,1.0,2.0,1260.0,2.0,,29.0
15854,15854,City of Green Condominium,2016.0,1300,house,Selangor,Seri Kembangan,Service Residence,3,2.0,2.0,1065.0,1.0,8.0,30.0
15855,15855,City of Green Condominium,2016.0,1100,room,Selangor,Seri Kembangan,Service Residence,1,1.0,1.0,650.0,1.0,6.0,30.0
15856,15856,Pangsapuri Damai,,1300,house,Selangor,Shah Alam,Apartment,3,,2.0,1076.0,1.0,,9.0
15857,15857,Mutiara Ville @ Cyberjaya,2013.0,1600,house,Selangor,Cyberjaya,Condominium,3,2.0,2.0,975.0,2.0,7.0,72.0
15858,15858,Karisma @ Eco Majestic,2014.0,950,house,Selangor,Semenyih,Apartment,3,2.0,2.0,800.0,0.0,8.0,11.0
15859,15859,SD Apartments,1996.0,1350,house,Selangor,Bandar Sri Damansara,Condominium,3,,2.0,861.0,1.0,9.0,9.0
15860,15860,Menara U2,2014.0,1200,house,Selangor,Shah Alam,Service Residence,2,1.0,1.0,450.0,1.0,6.0,22.0
15861,15861,Menara U2,2014.0,1500,house,Selangor,Shah Alam,Service Residence,2,1.0,1.0,527.0,1.0,6.0,22.0
15862,15862,Trefoil,2015.0,1399,room,Selangor,Setia Alam,Service Residence,1,1.0,1.0,486.0,2.0,14.0,41.0
15863,15863,Ascotte Boulevard,2017.0,800,house,Selangor,Semenyih,Condominium,3,2.0,2.0,898.0,0.0,,2.0
15864,15864,The Trees Damansara,2020.0,1700,house,Selangor,Damansara Perdana,Condominium,3,2.0,2.0,1025.0,1.0,10.0,35.0
15865,15865,Bell Suites,,1200,room,Selangor,Sepang,Condominium,1,1.0,1.0,450.0,2.0,11.0,31.0
15866,15866,Green Acre Park,2001.0,1000,house,Selangor,Kajang,Condominium,3,1.0,2.0,1012.0,1.0,9.0,29.0
15867,15867,Zeva @ Equine South,,910,room,Selangor,Seri Kembangan,Service Residence,1,2.0,1.0,880.0,1.0,10.0,14.0
15868,15868,Desaria Villa,,1200,house,Selangor,Puchong,Condominium,4,1.0,3.0,1055.0,1.0,5.0,9.0
15869,15869,Sky Awani Residensi 2,,1200,house,Selangor,Batu Caves,Condominium,3,1.0,2.0,800.0,0.0,8.0,9.0
15870,15870,Empire Damansara,2013.0,1300,room,Selangor,Damansara Perdana,Service Residence,1,,1.0,752.0,2.0,4.0,22.0
15871,15871,"Empire City, Colonial Loft",2015.0,1500,room,Selangor,Petaling Jaya,Duplex,1,,2.0,850.0,2.0,2.0,10.0
15872,15872,Pelangi Damansara,2003.0,550,house,Selangor,Kota Damansara,Condominium,2,,2.0,900.0,2.0,4.0,21.0
15873,15873,,,1199,room,Selangor,Ampang,Condominium,1,1.0,1.0,450.0,2.0,8.0,
15874,15874,,,700,house,Selangor,Semenyih,Apartment,3,,2.0,1000.0,1.0,1.0,
15875,15875,Cheras Perdana,,1500,house,Selangor,Cheras,Others,3,,2.0,1100.0,0.0,1.0,1.0
15876,15876,Desaria Villa,,1200,house,Selangor,Puchong,Condominium,4,1.0,3.0,1055.0,0.0,8.0,9.0
15877,15877,Residensi Adelia,,1200,house,Selangor,Kajang,Condominium,3,2.0,3.0,1082.0,1.0,11.0,19.0
15878,15878,Kinrara Ria,,1100,house,Selangor,Puchong,Apartment,3,2.0,2.0,1000.0,1.0,7.0,6.0
15879,15879,B11 Parkland Residence,,1300,house,Selangor,Cheras,Service Residence,2,,2.0,700.0,0.0,11.0,58.0
15880,15880,YOU Vista @ YOU City Cheras,2016.0,1500,room,Selangor,Cheras,Service Residence,1,1.0,2.0,737.0,2.0,11.0,20.0
15881,15881,B11 Parkland Residence,,1000,room,Selangor,Cheras,Service Residence,1,,1.0,500.0,0.0,12.0,58.0
15882,15882,Residensi Zamrud,,700,house,Selangor,Kajang,Condominium,3,2.0,2.0,1023.0,1.0,14.0,29.0
15883,15883,Residensi Idaman Abadi Fasa 1&2,,800,house,Selangor,Kajang,Condominium,3,2.0,2.0,1022.0,1.0,14.0,44.0
15884,15884,Ameera Residence,,950,house,Selangor,Kajang,Condominium,3,2.0,2.0,1250.0,1.0,14.0,33.0
15885,15885,Tamarind Suites @ Cyberjaya,2016.0,850,room,Selangor,Cyberjaya,Studio,1,1.0,1.0,450.0,1.0,12.0,14.0
15886,15886,7 Tree Seven Residence,2016.0,900,house,Selangor,Bandar Sungai Long,Condominium,3,2.0,2.0,1056.0,1.0,14.0,7.0
15887,15887,Eve Suite,2014.0,1750,room,Selangor,Ara Damansara,Condominium,1,1.0,1.0,680.0,2.0,5.0,1.0
15888,15888,Ivory Residence,2015.0,900,house,Selangor,Kajang,Condominium,3,2.0,2.0,1288.0,1.0,10.0,25.0
15889,15889,Angsana Apartment (USJ 1),,850,house,Selangor,Subang Jaya,Apartment,3,1.0,2.0,700.0,1.0,,4.0
15890,15890,Bayu Villa,,1800,house,Selangor,Klang,Apartment,3,,2.0,1038.0,1.0,7.0,5.0
15891,15891,Idaman Residensi Selangorku,,1300,house,Selangor,Cyberjaya,Apartment,3,2.0,2.0,1000.0,1.0,4.0,25.0
15892,15892,The Domain @ NeoCyber,2009.0,1150,house,Selangor,Cyberjaya,Service Residence,2,1.0,2.0,750.0,2.0,12.0,16.0
15893,15893,Lakefront Homes @ Cyberjaya,2021.0,1300,house,Selangor,Cyberjaya,Condominium,3,2.0,2.0,850.0,0.0,2.0,104.0
15894,15894,Vista Millennium Condominiums,,1100,house,Selangor,Puchong,Condominium,3,,2.0,1000.0,1.0,10.0,30.0
15895,15895,Lakefront Homes @ Cyberjaya,2021.0,1700,house,Selangor,Cyberjaya,Condominium,3,2.0,2.0,1010.0,1.0,,104.0
15896,15896,Cyberia Crescent 2,2007.0,1700,house,Selangor,Cyberjaya,Condominium,3,1.0,2.0,1050.0,2.0,12.0,8.0
15897,15897,Vertex Tower @ CyberSquare,2022.0,1299,house,Selangor,Cyberjaya,Service Residence,3,2.0,2.0,1010.0,1.0,12.0,18.0
15898,15898,"Apartment Seksyen 22, Shah Alam",,1100,house,Selangor,Shah Alam,Studio,2,1.0,1.0,500.0,1.0,8.0,1.0
15899,15899,Almyra Residences,2017.0,1500,house,Selangor,Bangi,Service Residence,3,,2.0,969.0,2.0,2.0,9.0
15900,15900,Ameera Residence,,1200,house,Selangor,Kajang,Condominium,3,2.0,2.0,1270.0,1.0,,33.0
15901,15901,Residensi Sutera 7,,1600,house,Selangor,Kajang,Condominium,3,2.0,2.0,1120.0,1.0,2.0,2.0
15902,15902,Taman Sri Serdang,,750,house,Selangor,Seri Kembangan,Apartment,3,1.0,2.0,800.0,1.0,1.0,2.0
15903,15903,Pangsapuri Seri Mawar,,660,house,Selangor,Bangi,Apartment,3,1.0,2.0,725.0,1.0,4.0,3.0
15904,15904,Pangsapuri Seri Jasa,,699,house,Selangor,Seri Kembangan,Apartment,3,2.0,2.0,840.0,0.0,3.0,2.0
15905,15905,Kanvas SOHO,,1250,room,Selangor,Cyberjaya,Condominium,1,,1.0,484.0,2.0,5.0,5.0
15906,15906,The Armanna @ Kemuning Prima,,2000,house,Selangor,Shah Alam,Condominium,3,,2.0,1023.0,0.0,,6.0
15907,15907,Tiara Imperio @ Bangi,2019.0,1600,house,Selangor,Kajang,Service Residence,2,2.0,1.0,638.0,2.0,10.0,21.0
15908,15908,Nouvo @ 3element,,1499,house,Selangor,Puchong South,Service Residence,3,2.0,2.0,1018.0,1.0,7.0,6.0
15909,15909,Nouvo @ 3element,,1499,house,Selangor,Puchong South,Service Residence,3,2.0,2.0,1000.0,1.0,12.0,6.0
15910,15910,O2 Residence @ Puchong South,2015.0,1550,house,Selangor,Seri Kembangan,Condominium,4,3.0,3.0,2150.0,1.0,9.0,11.0
15911,15911,Springville Residence,2016.0,1499,house,Selangor,Seri Kembangan,Condominium,3,2.0,2.0,1060.0,1.0,11.0,23.0
15912,15912,Taman Anggerik Villa 2,,850,house,Selangor,Kajang,Apartment,2,2.0,2.0,1063.0,1.0,,2.0
15913,15913,Highpark Suites,,2750,room,Selangor,Kelana Jaya,Condominium,1,2.0,2.0,743.0,2.0,8.0,8.0
15914,15914,Harmoni 1,,1500,house,Selangor,Subang Jaya,Apartment,3,2.0,2.0,1000.0,1.0,7.0,3.0
15915,15915,Southville City @ KL South Bangi,,1300,house,Selangor,Bangi,Service Residence,3,2.0,2.0,1017.0,1.0,12.0,10.0
15916,15916,Suri Puteri Serviced Apartment,,1900,house,Selangor,Shah Alam,Service Residence,3,2.0,2.0,1100.0,1.0,7.0,5.0
15917,15917,"Kita Mekar, KITA @ Cybersouth",2024.0,2200,house,Selangor,Dengkil,Townhouse Condo,3,2.0,2.0,1160.0,2.0,10.0,2.0
15918,15918,Kampung Lindungan,,950,house,Selangor,Petaling Jaya,Flat,2,,1.0,600.0,1.0,,4.0
15919,15919,Residensi Kajang Utama,2019.0,1000,house,Selangor,Kajang,Apartment,3,2.0,2.0,904.0,0.0,5.0,14.0
15920,15920,Sri Puteri Apartment,2003.0,850,house,Selangor,Ampang,Apartment,3,1.0,2.0,850.0,0.0,6.0,7.0
15921,15921,Sri Kayangan Apartment,2001.0,1000,house,Selangor,Ampang,Apartment,3,1.0,2.0,830.0,1.0,6.0,5.0
15922,15922,Mahkota Garden Residence Condominium,,2000,house,Selangor,Bandar Mahkota Cheras,Condominium,4,1.0,3.0,1360.0,2.0,8.0,44.0
15923,15923,Arte SW,,1800,house,Selangor,Shah Alam,Duplex,2,1.0,2.0,1080.0,1.0,7.0,2.0
