appid,name,release_date,english,developer,publisher,platforms_windows,platform_mac,platform_linux,required_age,categories,genres,achievements,positive_ratings,negative_ratings,average_playtime,owners,price
771670,VR_PlayRoom,1/11/2018,1,WeVery,WeVery,1,0,0,universal,Single-player,Action,0,3,2,0,0-20000,2.24
788900,VR_PlayRoom : Episode Beginning (Escape Room - Horror),2/2/2018,1,WeVery,WeVery,1,0,0,universal,Single-player,Action,0,4,1,0,0-20000,3.99
595300,VR2: Vacate 2 Rooms (Virtual Reality Escape),7/16/2018,1,hOSHI,hOSHI,1,0,0,universal,Single-player,Adventure,5,13,3,0,0-20000,5.99
668430,V-Racer Hoverbike,4/13/2018,1,VertexBreakers,VertexBreakers,1,0,0,universal,Single-player,Action,0,71,9,0,0-20000,15.49
658700,V-Rally 4,9/25/2018,1,KT Racing,Bigben Interactive,1,0,0,universal,Single-player,Racing,49,100,52,0,0-20000,39.99
664720,VRange,11/24/2018,1,Cannon Fire Games LTD,Cannon Fire Games LTD,1,0,0,universal,Single-player,Action,6,1,3,0,0-20000,9.29
440120,Vreal,6/27/2018,1,VREAL INC,VREAL INC,1,0,0,universal,Single-player,Action,0,19,6,0,0-20000,0
642660,VRemedies - MRI Procedure Experience,5/9/2018,1,StaplesVR,StaplesVR,1,0,0,universal,Single-player,Simulation,0,1,1,0,0-20000,7.19
965960,VRetired,12/7/2018,1,Borisoft,Borisoft,1,0,0,universal,Single-player,Indie,0,2,1,0,0-20000,3.99
817710,vridniX,8/16/2018,1,Uncanaut,Deck13,1,0,0,universal,Single-player,Action,37,28,0,0,0-20000,7.19
892830,VRITRA COMPLETE EDITION,8/30/2018,1,Neotro Inc.,Neotro Inc.,1,0,0,universal,Single-player,Action,21,15,1,0,0-20000,10.99
588560,VRobot: VR Giant Robot Destruction Simulator,9/12/2018,1,Luden.io,Nival,1,0,0,universal,Single-player,Action,28,42,19,152,0-20000,10.99
620070,Vroom Kaboom,8/13/2018,1,Ratloop Games Canada,Ratloop Games Canada,1,0,0,universal,Single-player,Action,12,45,39,0,50000-100000,0
831590,VRQ Test,4/11/2018,1,Vectorush,Vectorush,1,0,0,universal,Single-player,Casual,0,6,0,0,0-20000,0
855160,VTree Beach Volleyball,5/19/2018,1,VTree LLC,VTree LLC,1,0,0,universal,Single-player,Casual,34,0,2,0,0-20000,2.09
908120,W. T. B.,8/9/2018,1,CSM,W.T.B.,1,0,0,universal,Single-player,Casual,23,11,2,0,0-20000,0.78
418940,Waba,7/10/2018,1,EDWON,EDWON,1,0,0,universal,Single-player,Casual,0,9,3,0,0-20000,3.99
891950,Wagers of War,8/8/2018,1,Jumb-O-Fun Games Inc,Jumb-O-Fun Games Inc,1,0,0,universal,Multi-player,Free to Play,0,34,23,0,20000-50000,0
949700,Waifu Bay Girls,11/2/2018,1,Night Dreams Studio,Night Dreams Studio,1,1,0,universal,Single-player,Casual,24,4,8,0,0-20000,2.09
893510,Waifu Bay Resort,9/21/2018,1,Night Dreams Studio,Night Dreams Studio,1,1,0,universal,Single-player,Indie,10,6,19,0,0-20000,5.79
946500,Waifu Hunter - Episode 1 : The Runaway Samurai,10/25/2018,1,Anime Games,Anime Games,1,0,0,universal,Single-player,Action,0,3,1,0,0-20000,1.69
983340,Waifu Hunter - Secret of Pirates,11/29/2018,1,Anime Games,Anime Games,1,0,0,universal,Single-player,Action,0,0,1,0,0-20000,1.69
898530,Waifu Master,8/19/2018,1,Night Dreams Studio,Night Dreams Studio,1,1,0,universal,Single-player,Adventure,26,4,10,0,0-20000,5.19
717830,Waiting for the Loop,1/11/2018,1,Side Group,Side Group ,1,0,0,universal,Single-player,Adventure,0,9,1,0,0-20000,1.69
845600,Waking Violet,6/29/2018,1,Marco Mastropaolo,MixedBag Srl,1,1,0,universal,Single-player,Action,18,8,0,0,0-20000,6.49
781800,Walhall,1/26/2018,1,TheDreik,TheDreik,1,0,0,universal,Single-player,Action,23,16,11,0,0-20000,0.79
885950,Walk on Arrow,8/11/2018,1,Chesstar studios,Chesstar studios,1,0,0,universal,Single-player,Action,33,46,0,0,0-20000,8.29
715520,Wall Street Junior,9/12/2018,1,WSJ Team,WSJ Team,1,0,0,universal,Single-player,Casual,18,23,21,0,0-20000,2.89
821360,Wallrunners,10/11/2018,1,Psychor,Psychor,1,0,0,universal,Single-player,Action,0,5,1,0,0-20000,3.99
840340,Walls in Dead,4/19/2018,1,MikasSV,Freshtrax,1,0,0,universal,Single-player,Action,0,11,20,0,0-20000,0.79
909200,Wandering Owl,9/26/2018,1,Lazy Gnomes,Lazy Gnomes,1,0,0,universal,Single-player,Adventure,13,5,0,0,0-20000,0.79
530320,Wandersong,9/27/2018,1,Greg Lobanov,Greg Lobanov,1,1,0,universal,Single-player,Adventure,75,428,7,0,0-20000,14.99
801500,WannaMine,2/28/2018,1,Laush Dmitriy Sergeevich,Laush Studio,1,0,0,universal,Single-player,Casual,23,2,0,0,0-20000,0.79
759540,Wanted Killer VR,5/23/2018,1,Playsnak,Playsnak,1,0,0,universal,Single-player,Action,38,83,12,0,0-20000,6.99
750470,War Brokers,4/18/2018,1,Trebuchet Entertainment LLC,Trebuchet Entertainment LLC,1,1,1,universal,Multi-player,Action,0,43,8,77,0-20000,3.99
957790,WAR DUST | 32 vs 32 Battles,10/19/2018,1,raptor lab,raptor lab,1,0,0,universal,Multi-player,Action,0,595,139,0,20000-50000,19.49
622700,War Heroes: Invasion,5/15/2018,1,Hammerson Games,Hammerson Games,1,0,0,universal,Single-player,Indie,64,10,8,0,0-20000,6.19
842560,War Hunter,4/24/2018,1,Falco Software,OtakuMaker SARL,1,0,0,universal,Single-player,Violent,0,3,23,0,0-20000,2.99
953250,War Machines: Free to Play,11/28/2018,1,Fun Games For Free,Fun Games For Free,1,1,0,universal,Multi-player,Action,0,33,39,0,0-20000,0
767300,War of Conquest,9/20/2018,1,IronZog,IronZog,1,0,0,universal,Online Multi-Player,Free to Play,0,8,8,0,0-20000,0
807940,War of Criminals,3/16/2018,1,Art Of Adventures,Art Of Adventures,1,1,0,universal,Single-player,Action,10,1,3,0,0-20000,2.09
424030,War of Rights,12/3/2018,1,Campfire Games,Campfire Games,1,0,0,universal,Online Multi-Player,Action,0,1212,319,0,50000-100000,23.79
807930,War Of Spells,3/29/2018,1,Art Of Adventures,Art Of Adventures,1,1,0,universal,Single-player,Action,9,0,1,0,0-20000,2.09
828660,War Of The Zombie,4/4/2018,1,Van der Veer Games,Van der Veer Games,1,1,0,universal,Single-player,Gore,0,26,5,0,0-20000,10.29
754380,War on Drugs VR,8/13/2018,1,zedzag,zedzag,1,0,0,universal,Single-player,Violent,0,0,2,0,0-20000,0.79
767560,War Robots,4/4/2018,1,Pixonic,Pixonic,1,0,0,universal,Multi-player,Action,0,756,929,32,500000-1000000,0
630030,War Tech Fighters,7/25/2018,1,Drakkar Dev,Green Man Gaming Publishing,1,0,0,universal,Single-player,Action,45,168,42,0,0-20000,15.49
751660,War Truck Simulator (Restocked),1/2/2018,1,dev4play,dev4ent,1,0,0,universal,Single-player,Action,0,1,6,0,0-20000,1.69
903070,War.io : Survival Battle Royale,7/26/2018,1,gfdsahdgsye7,gfdsahdgsye7,1,0,0,universal,Single-player,Action,0,11,6,0,0-20000,0.79
912300,War.io : Zombie Battle Royale,8/11/2018,1,gfdsahdgsye7,gfdsahdgsye7,1,0,0,universal,Single-player,Action,0,1,1,0,0-20000,0.79
916820,WAR_WAR_WAR: Smiles vs Ghosts,8/27/2018,0,BEKoshi,BEKoshi,1,0,0,universal,Single-player,Action,0,6,11,0,0-20000,0.79
795550,Warawara Invaders,3/22/2018,1,nkmr appworks,nkmr appworks,1,0,0,universal,Single-player,Action,6,2,1,0,0-20000,0.79
770270,Warbot,3/26/2018,1,Shanghai Lusion Computer Software Co. Ltd.,Shanghai Lusion Computer Software Co. Ltd.,1,0,0,universal,Single-player,Action,24,4,6,0,0-20000,14.49
672040,WarFallen,11/14/2018,1,Frosty Elk AB,Frosty Elk AB,1,0,0,universal,Multi-player,Action,30,11,5,0,0-20000,15.49
489630,"Warhammer 40,000: Gladius - Relics of War",7/12/2018,1,Proxy Studios,Slitherine Ltd.,1,0,1,universal,Single-player,Strategy,56,944,278,69,50000-100000,30.99
527430,"Warhammer 40,000: Inquisitor - Martyr",6/5/2018,1,NeocoreGames,NeocoreGames,1,0,0,universal,Single-player,Action,14,3372,1931,1034,100000-200000,33.99
673880,"Warhammer 40,000: Mechanicus",11/15/2018,1,Bulwark Studios,Kasedo Games,1,1,1,universal,Single-player,Strategy,23,1813,199,0,50000-100000,22.99
552500,Warhammer: Vermintide 2,3/8/2018,1,Fatshark,Fatshark,1,0,0,universal,Single-player,Action,26,21509,7336,2025,2000000-5000000,23.79
713010,WARIUM,3/1/2018,1,ELF,ELF,1,0,0,universal,Single-player,Casual,0,10,2,0,0-20000,0.79
854510,Warlock: Tower Defence,6/8/2018,1,Snowdon Games,Snowdon Games,1,0,0,universal,Single-player,Strategy,0,1,1,0,0-20000,2.09
838330,Warlords Awakening,11/28/2018,1,PLAYWITH Inc.,PLAYWITH Interactive Inc.,1,0,0,universal,Online Multi-Player,Action,0,305,119,0,20000-50000,9.29
899000,Warlords.io,11/21/2018,1,Nerd Herd Games,Nerd Herd Games,1,0,0,universal,Multi-player,Action,56,3,0,0,0-20000,3.99
969480,Warp Glider,12/14/2018,1,Mole Eyes Entertainment,Mole Eyes Entertainment,1,1,1,universal,Single-player,Action,6,22,0,0,0-20000,0.79
976120,WARPZONE DRIFTER,11/19/2018,1,Walter Machado,Walter Machado,1,0,0,universal,Single-player,Action,6,41,8,0,0-20000,0.79
895080,Warrecs,7/31/2018,1,Michael Amzovski,Michael Amzovski,1,0,0,universal,Multi-player,Action,0,14,19,0,0-20000,0
282680,Warring States,1/29/2018,1,polynation games ltd,polynation games ltd,1,1,1,universal,Single-player,Indie,18,71,22,0,0-20000,14.49
831560,WARRIORS OROCHI 4 - 無双OROCHI３,10/15/2018,1,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",1,0,0,universal,Single-player,Action,44,1820,313,1207,50000-100000,54.99
582330,Warriors: Rise to Glory!,2/2/2018,1,Gavra Games,Gavra Games,1,1,0,universal,Single-player,Casual,41,290,51,0,0-20000,6.99
738580,Wars and Battles: Normandy,2/9/2018,1,Battle Factory,HexWar Games,1,1,0,universal,Single-player,Strategy,0,7,0,0,0-20000,7.19
738590,Wars and Battles: October War,11/28/2018,1,Battle Factory,HexWar Games,1,1,0,universal,Single-player,Strategy,0,1,0,0,0-20000,10.29
668610,Wars of Seignior,12/26/2018,1,WeMakeApp Studio,Eyougame,1,0,0,universal,Single-player,Action,0,24,9,0,0-20000,0
867250,Wars of Succession,6/14/2018,1,Ageod,Slitherine Ltd.,1,0,0,universal,Single-player,Simulation,0,6,2,0,0-20000,23.79
562500,Warstone TD,5/23/2018,1,Battlecruiser Games,Battlecruiser Games,1,1,0,universal,Single-player,Indie,100,1267,151,0,20000-50000,10.99
404200,WARTILE,2/8/2018,1,Playwood Project,Deck13,1,0,0,universal,Single-player,Indie,58,348,88,0,20000-50000,14.99
987910,WarZone Flashpoint,12/14/2018,1,Dust Storm Entertainment,Dust Storm Entertainment,1,0,0,universal,Single-player,Action,0,33,17,0,0-20000,0
912680,WASDead [REMASTERED],8/31/2018,1,Alex Zelenskyi,Rock Path Collective,1,0,1,universal,Single-player,Action,80,16,1,0,0-20000,2.09
941390,Washed Up Wizard,10/9/2018,1,Cyber Chroma,Cyber Chroma,1,0,0,universal,Single-player,Action,0,1,0,0,0-20000,2.09
854830,Washed Up!,10/16/2018,1,Old Doorways Ltd,Old Doorways Ltd,1,1,0,universal,Single-player,Casual,34,8,0,0,0-20000,9.29
828680,Wasteland Rampage,12/14/2018,1,Rendah Games,Rendah Games,1,0,0,universal,Single-player,Action,23,12,0,0,0-20000,7.19
698770,Watch Me Jump,4/19/2018,1,Jeremy Gable,Jeremy Gable,1,1,0,universal,Single-player,Adventure,9,15,3,0,0-20000,3.99
972230,WatchFamily,11/20/2018,1,EX Games,ConphuFactory,1,0,0,universal,Single-player,Casual,40,3,1,0,0-20000,0.79
891120,Watching Delusion,8/3/2018,1,GooDGooN,PsychoFlux Entertainment,1,0,0,universal,Single-player,Casual,7,2,2,0,0-20000,0.79
767420,Wauies - The Pet Shop Game,1/10/2018,1,upjers,upjers,1,0,0,universal,Single-player,Casual,0,91,69,0,50000-100000,0
822150,WAY HOME,4/6/2018,1,SEKTOR GAMES,SEKTOR GAMES,1,0,0,universal,Single-player,Action,0,17,7,0,0-20000,1.69
625680,Way of the Passive Fist,3/6/2018,1,Household Games Inc.,Household Games Inc.,1,1,1,universal,Single-player,Action,36,60,7,0,0-20000,11.39
791380,Way Out,2/8/2018,1,"Shenzhen Simeng Technology Co., Ltd.","Shenzhen Simeng Technology Co., Ltd.",1,0,0,universal,Single-player,Action,0,2,2,0,0-20000,0.79
959090,WayDown,11/5/2018,1,CakeNeq Games,CakeNeq Games,1,0,0,universal,Single-player,Action,31,2,0,0,0-20000,2.09
893060,WAyE,7/20/2018,1,Pjural,Pjural,1,0,0,universal,Single-player,Adventure,22,13,17,0,0-20000,5.99
800600,Wayhaven Chronicles: Book One,3/8/2018,1,Hosted Games,Hosted Games,1,1,1,universal,Single-player,Adventure,0,117,6,0,0-20000,3.99
559260,Wayward Souls,7/16/2018,1,Rocketcat Games,Rocketcat Games,1,0,0,universal,Single-player,Action,31,89,13,0,0-20000,9.29
946200,Way-z,10/26/2018,1,Brzezinski,SIFAKA DIGITAL,1,1,0,universal,Single-player,Indie,15,5,3,0,0-20000,0.79
913270,We Are Terror: The First Days,9/1/2018,1,Kuzcopia,HDamas,1,0,0,universal,Single-player,Free to Play,25,8,4,0,0-20000,0
320240,We Happy Few,8/10/2018,1,Compulsion Games,Gearbox Publishing,1,0,0,universal,Single-player,Action,50,3130,1333,308,100000-200000,44.99
908420,We Happy Few - Soundtrack and Digital Goods Bundle,8/29/2018,1,Compulsion Games,Gearbox Publishing,1,0,0,universal,Single-player,Violent,0,1,0,0,0-20000,5.79
962710,We Must Praise Our Glorious Leader The Flumf,11/6/2018,1,plagueNurse,plagueNurse,1,0,1,universal,Single-player,Casual,9,3,2,0,0-20000,2.09
766090,We Walked In Darkness,1/12/2018,1,CelleC Games,CelleC Games,1,0,0,universal,Single-player,Adventure,0,14,17,0,0-20000,0
677160,We Were Here Too,2/2/2018,1,Total Mayhem Games,Total Mayhem Games,1,1,1,universal,Multi-player,Adventure,20,1347,384,236,100000-200000,7.19
765160,Weable 2,2/5/2018,1,SPECTRUM GAMES,SPECTRUM GAMES,1,0,0,universal,Single-player,Action,0,9,1,0,0-20000,0.79
760990,WeakWood Throne,1/30/2018,1,waterxmelon,Atriagames,1,0,0,universal,Single-player,Action,0,37,19,0,0-20000,5.79
951330,Weaponry Dealer VR,10/13/2018,1,Odooh Games,Odooh Games,1,0,0,universal,Single-player,Casual,0,24,5,0,0-20000,3.19
796710,web spice,7/16/2018,1,дель7in,Red twice potato,1,0,0,universal,Single-player,Action,16,8,1,0,0-20000,1.69
891960,WebbVR: The James Webb Space Telescope Virtual Experience,10/31/2018,1,Space Telescope Science Institute,Space Telescope Science Institute,1,0,0,universal,Single-player,Casual,0,14,1,0,0-20000,0
760460,WEED,1/28/2018,1,CUTE ANIME GIRLS,Tranquility games,1,0,0,universal,Single-player,Casual,345,48,37,0,0-20000,0.79
862010,Weird Dungeon Explorer: Defender,5/25/2018,1,Nekyau Games,Nekyau,1,0,0,universal,Single-player,Action,0,9,29,0,20000-50000,0.79
862020,Weird Dungeon Explorer: Run Away,5/25/2018,1,Nekyau Games,Nekyau,1,0,0,universal,Single-player,Action,0,9,27,0,20000-50000,0.79
862040,Weird Dungeon Explorer: Wave Beat,5/25/2018,1,Nekyau Games,Nekyau Games,1,0,0,universal,Single-player,Action,0,6,32,0,0-20000,0.79
912660,Welcome Above,12/14/2018,1,Framefield GmbH,Framefield GmbH,1,0,0,universal,Single-player,Adventure,42,6,3,0,0-20000,6.19
810510,Welcome Back Daddy,5/10/2018,1,Chilla's Art,Chilla's Art,1,0,0,universal,Single-player,Action,0,11,12,0,0-20000,5.19
666940,Welcome Back To 2007,5/9/2018,1,Siberian Mouse,Siberian Mouse,1,0,0,universal,Single-player,Adventure,2007,88,27,0,0-20000,1.69
848550,Welcome Back To 2007 2,9/11/2018,1,Siberian Mouse,Siberian Mouse,1,0,0,universal,Single-player,Adventure,99,30,6,0,0-20000,1.69
925520,Welcome to Bummertown,9/11/2018,1,Think Inside The Box,Think Inside The Box,1,0,0,universal,Single-player,Adventure,2,26,9,0,0-20000,2.09
771310,Welcome to Light Fields,3/14/2018,1,Google,Google,1,0,0,universal,Single-player,Casual,0,170,7,21,20000-50000,0
914290,Welcome to Princeland,11/9/2018,1,Eren Aydin,Eren Aydin,1,0,0,universal,Single-player,Action,56,73,11,0,0-20000,3.99
878980,Welcome To The Dreamscape,6/28/2018,1,FYRE Games,FYRE Games,1,1,0,universal,Single-player,Action,12,4,0,0,0-20000,0
877230,Welcome to the Pool Hall,8/13/2018,1,Dollon,Dualgm,1,0,0,universal,Multi-player,Casual,0,8,3,0,0-20000,0.79
877460,Welcome To... Chichester 0 - Preview,6/30/2018,1,Triority,Triority,1,0,1,universal,Single-player,Adventure,0,11,9,0,0-20000,0
907350,Welcome To... Chichester 2 : The Spy Of Chichester And The Eager Tourist Guide,8/3/2018,1,Triority,Triority,1,0,1,universal,Single-player,Adventure,18,8,3,0,0-20000,1.69
789700,Wendy’s Mart 3D,2/15/2018,1,MacProton Games,MacProton Games,1,0,0,universal,Single-player,Casual,0,1,1,0,0-20000,1.69
782130,Wer weiß denn sowas? - Das Spiel,10/18/2018,0,Lost the Game Studios,bitComposer Interactive GmbH,1,0,0,universal,Single-player,Casual,36,6,2,0,0-20000,27.79
948330,Werewolf Hunter X,12/28/2018,1,Sea Creature Sandwich,Sea Creature Sandwich,1,1,1,universal,Single-player,Adventure,3,1,1,0,0-20000,7.19
777100,Werewolf Life,1/14/2018,1,IndieLip,IndieLip,1,0,0,universal,Single-player,Action,0,19,39,0,0-20000,2.89
885120,Werewolves: Haven Rising,7/26/2018,1,Choice of Games,Choice of Games,1,1,1,universal,Single-player,Adventure,47,29,3,0,0-20000,4.79
843640,WEscape,8/17/2018,1,Xerologik,Xerologik,1,0,0,universal,Single-player,Adventure,8,15,4,0,0-20000,2.09
709870,West of Red,3/7/2018,1,Racing Bros,ANPA.US,1,1,1,universal,Single-player,Violent,5,22,31,18,0-20000,3.99
576950,Westard,1/10/2018,1,SIEIDI Ltd,SIEIDI Ltd,1,0,0,universal,Single-player,Action,0,21,10,0,0-20000,11.39
914350,Wet Warfare,9/28/2018,1,Hellmade Games,Hellmade Games,1,0,0,universal,Local Multi-Player,Action,0,1,1,0,0-20000,1.69
888810,Wetwork,7/27/2018,1,Jānis Circenis,Jānis Circenis,1,1,0,universal,Single-player,Action,0,5,4,0,0-20000,7.19
955370,Weyrwood,11/29/2018,1,Choice of Games,Choice of Games,1,1,1,universal,Single-player,Adventure,25,6,1,0,0-20000,3.99
890900,Whacker Guy: Distance Hunter,8/30/2018,1,Micro Revolution LLC,Micro Revolution LLC,1,1,0,universal,Single-player,Action,0,1,0,0,0-20000,3.99
874930,What A Trash Game!,7/25/2018,1,Winglett Entertainment,Winglett Entertainment,1,1,0,universal,Single-player,Casual,12,7,4,0,0-20000,5.19
839570,What Are You Stupid,4/16/2018,1,Beat-Fu Studio,Beat-Fu Studio,1,1,0,universal,Single-player,Casual,14,15,3,0,0-20000,3.99
868550,What do you hear?? Yanny vs Laurel,6/9/2018,1,Hardcore Studio,Hardcore Studio,1,0,0,universal,Single-player,Indie,26,2,7,0,0-20000,0.79
920670,What would people say?,9/14/2018,1,DRUNKEN APES,DRUNKEN APES,1,1,0,universal,Single-player,Casual,4,3,12,0,0-20000,0
859380,What's My Gender?,6/1/2018,1,Leo Lipasti,Leo Lipasti,1,0,0,universal,Single-player,Casual,6,2,1,0,0-20000,2.09
871510,Wheelchair Simulator,6/12/2018,1,ViRa Games,ViRa Games,1,0,0,universal,Single-player,Casual,26,10,1,0,0-20000,3.99
841120,Wheelchair Simulator VR,5/8/2018,1,ViRa Games,ViRa Games,1,0,0,universal,Single-player,Adventure,29,13,3,0,0-20000,11.39
792970,Wheelz2,5/19/2018,1,Chozabu,Chozabu,1,0,1,universal,Single-player,Indie,4,17,5,0,0-20000,1.69
819400,When Wardens Fall,8/24/2018,1,Peernet Games,Peernet Games,1,0,0,universal,Single-player,Action,0,8,3,0,0-20000,15.49
447120,Where the Water Tastes Like Wine,2/28/2018,1,Dim Bulb Games,Good Shepherd Entertainment,1,1,1,universal,Single-player,Adventure,38,279,50,29,0-20000,14.99
947120,Where The Water Tastes Like Wine: Fireside Chats,11/15/2018,1,Dim Bulb Games,Good Shepherd Entertainment,1,1,1,universal,Single-player,Adventure,0,19,3,0,0-20000,0
846080,Where Thoughts Go,11/8/2018,1,Lucas Rizzotto,Thought Co.,1,0,0,universal,Single-player,Casual,0,17,1,0,0-20000,7.19
814580,Where Time Stood Still,4/13/2018,1,Ocean Software,Classics Digital,1,0,0,universal,Single-player,Action,0,4,6,0,0-20000,2.89
877020,Which Way Out,7/13/2018,1,StarSystemStudios™,StarSystemStudios™,1,0,0,universal,Single-player,Adventure,100,7,5,0,0-20000,0.79
777870,While I Sleep I am Debug,2/27/2018,1,Joyjoymoto,Joyjoymoto,1,1,0,universal,Single-player,Adventure,6,8,0,0,0-20000,5.19
749730,While you are Downloading,3/2/2018,1,Alien Nude LTD,Alien Nude LTD,1,0,0,universal,Single-player,Action,16,18,3,0,0-20000,0.79
965880,Whimsical Quest,12/3/2018,1,Stealthygolem,Stealthygolem,1,0,0,universal,Single-player,Action,17,2,0,0,0-20000,2.09
878330,Whip! Whip!,6/28/2018,1,Alpha unit,Alpha unit,1,1,0,universal,Single-player,Action,11,10,2,0,0-20000,7.19
898040,Whirlygig,7/25/2018,1,Bannerman Games,Bannerman Games,1,0,0,universal,Single-player,Casual,0,1,1,0,0-20000,2.09
890930,Whiskered Away,7/12/2018,1,2cute,The Crimson Nights Team,1,0,0,universal,Multi-player,Action,0,5,4,0,0-20000,0
896500,Whispering Flames,11/17/2018,1,Red Cattus,Red Cattus,1,0,0,universal,Single-player,Casual,10,9,4,0,0-20000,2.09
871470,White Nothing,6/25/2018,1,electronic life games,AYE Technology,1,0,0,universal,Single-player,Action,0,2,5,0,0-20000,1.99
841320,Whitevale Defender,5/23/2018,1,Sugarsnapp Games,Sugarsnapp Games,1,0,0,universal,Single-player,Action,11,8,4,0,0-20000,3.99
821790,Who Am I: The Tale of Dorothy,4/16/2018,1,Onaemo Studio,Onaemo Studio,1,1,0,universal,Single-player,Adventure,12,253,16,0,0-20000,2.09
458490,Who Must Die,11/13/2018,1,White Chamber,Plug In Digital,1,0,0,universal,Single-player,Adventure,10,11,7,0,0-20000,5.19
823710,Who's in the Box?,4/13/2018,1,Wonderbox Games,Wonderbox Games,1,1,0,universal,Single-player,Casual,31,12,15,0,0-20000,2.89
717940,WIL,5/31/2018,1,UP DEVELOPMENT LTD.,UP DEVELOPMENT LTD.,1,0,0,universal,Single-player,Action,52,1,0,0,0-20000,3.99
741990,Wild Animal Sports Day,8/31/2018,1,Paul Bird,Marjupi Games,1,1,0,universal,Single-player,Action,10,113,9,0,0-20000,3.99
802740,Wild Glory,3/8/2018,1,Manalith Studios,LAJE Studio,1,0,1,universal,Local Multi-Player,Action,23,34,1,0,0-20000,1.98
842150,Wild West Saga: Idle Tycoon Clicker,12/18/2018,1,Tamasenco,Tamasenco,1,1,1,universal,Single-player,Casual,107,183,91,0,50000-100000,0
871270,Wild West VR,6/15/2018,1,VironIT,VironIT,1,0,0,universal,Single-player,Action,0,7,4,0,0-20000,0
955530,Wildest of the Wild,11/1/2018,1,Dmitry Morozov,Dmitry Morozov,1,0,0,universal,Single-player,Action,0,0,1,0,0-20000,3.99
664120,Wildlife Park Gold Reloaded,2/2/2018,1,b-alive gmbh,b-alive gmbh,1,0,0,universal,Single-player,Casual,0,2,9,0,0-20000,6.99
795220,Wildlife Tycoon: Venture Africa,5/1/2018,1,Pocketwatch Games,Pocketwatch Games,1,0,0,universal,Single-player,Casual,25,5,1,0,0-20000,1.69
707010,Will To Live Online,4/5/2018,1,AlphaSoft LLC,AlphaSoft LLC,1,0,0,universal,Multi-player,Action,51,1061,427,2951,50000-100000,9.29
